server,source,monthlyInstalls,tool,probe,status,code,claim,trace
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_post,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_post,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_post,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_put,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_put,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_put,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_put,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@aashari/mcp-server-atlassian-jira,npm:@aashari/mcp-server-atlassian-jira@3.3.0,58405,jira_put,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/aashari-mcp-server-atlassian-jira-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,check_iam_permissions,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,check_iam_permissions,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,check_iam_permissions,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,check_iam_permissions,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET 169.254.169.254/computeMetadata/v1/instance, GET metadata.google.internal./computeMetadata/v1/instance, GET storage.googleapis.com/storage/v1/b/dt-7acb13/iam/testPermissions), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,check_iam_permissions,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,copy_object_safe,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,copy_object_safe,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,copy_object_safe,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,copy_object_safe,upstream-idempotency,fail,upstream-write-repeated,"The retry re-sends POST storage.googleapis.com/storage/v1/b<sandbox>/workspace/note.txt/o/%2Fprivate%2Fvar%2Ffolders%2Fsk%2F2dc6gxhx2sx95bx90x1hbg7h0000gn%2FT%2Fdoubletap-google-cloud-storage-mcp-upstream-same-copy_object_safe-ZG3tDT%2Fworkspace%2Fnote.txt/rewriteTo/b/<sandbox>/workspace/dt-2ce213.txt/o/%2Fprivate%2Fvar%2Ffolders%2Fsk%2F2dc6gxhx2sx95bx90x1hbg7h0000gn%2FT%2Fdoubletap-google-cloud-storage-mcp-upstream-same-copy_object_safe-ZG3tDT%2Fworkspace%2Fdt-2ce213.txt with no idempotency header, and the tool declares no readOnlyHint. Either the retry duplicates a write, or the call is a query and the annotation a gateway would use to know that is missing, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,copy_object_safe,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,create_bucket,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,create_bucket,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,create_bucket,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,create_bucket,upstream-idempotency,fail,upstream-write-repeated,"The retry re-sends POST storage.googleapis.com/storage/v1/b with no idempotency header, and the tool declares no readOnlyHint. Either the retry duplicates a write, or the call is a query and the annotation a gateway would use to know that is missing, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,create_bucket,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,execute_insights_query,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,execute_insights_query,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,execute_insights_query,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,execute_insights_query,upstream-idempotency,skip,no-upstream-call,"The call sent nothing upstream, so there is no remote side effect to retry.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,execute_insights_query,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_location,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_location,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_location,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_location,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET 169.254.169.254/computeMetadata/v1/instance, GET metadata.google.internal./computeMetadata/v1/instance, GET storage.googleapis.com/storage/v1/b/dt-654a53), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_location,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_metadata,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_metadata,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_metadata,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_metadata,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET 169.254.169.254/computeMetadata/v1/instance, GET metadata.google.internal./computeMetadata/v1/instance, GET storage.googleapis.com/storage/v1/b/dt-13a68a), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_bucket_metadata,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_metadata_table_schema,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_metadata_table_schema,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_metadata_table_schema,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET 169.254.169.254/computeMetadata/v1/instance, GET metadata.google.internal./computeMetadata/v1/instance), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,get_metadata_table_schema,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,list_buckets,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,list_buckets,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,list_buckets,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,list_buckets,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET 169.254.169.254/computeMetadata/v1/instance, GET metadata.google.internal./computeMetadata/v1/instance, GET storage.googleapis.com/storage/v1/b), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@google-cloud/storage-mcp,npm:@google-cloud/storage-mcp@0.6.0,51287,list_buckets,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/google-cloud-storage-mcp-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_field,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_field,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_field,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_field,upstream-idempotency,fail,upstream-write-repeated,"The retry re-sends POST api.airtable.com/v0/meta/bases/dt-139d6d/tables/dt-139d6d/fields with no idempotency header, and the tool declares no readOnlyHint. Either the retry duplicates a write, or the call is a query and the annotation a gateway would use to know that is missing, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_field,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_record,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_record,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_record,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_record,upstream-idempotency,fail,upstream-write-repeated,"The retry re-sends POST api.airtable.com/v0/dt-a4de2f/dt-a4de2f with no idempotency header, and the tool declares no readOnlyHint. Either the retry duplicates a write, or the call is a query and the annotation a gateway would use to know that is missing, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_record,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_table,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_table,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_table,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_table,upstream-idempotency,fail,upstream-write-repeated,"The retry re-sends POST api.airtable.com/v0/meta/bases/dt-fe4c47/tables with no idempotency header, and the tool declares no readOnlyHint. Either the retry duplicates a write, or the call is a query and the annotation a gateway would use to know that is missing, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,create_table,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,delete_record,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,delete_record,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,delete_record,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,delete_record,upstream-idempotency,pass,upstream-method-idempotent,"The retry re-sends DELETE api.airtable.com/v0/dt-e2e408/dt-e2e408/dt-e2e408, but those methods are idempotent by definition in HTTP, so repeating them leaves the same end state, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,delete_record,concurrency,pass,concurrent-matches-sequential,4 overlapping calls left the same shape of state as the same 4 calls run one at a time.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,get_record,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,get_record,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,get_record,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,get_record,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.airtable.com/v0/dt-4f4c41/dt-4f4c41/dt-4f4c41), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,get_record,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_bases,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_bases,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_bases,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_bases,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.airtable.com/v0/meta/bases), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_bases,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_records,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_records,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_records,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_records,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.airtable.com/v0/dt-da9fcc/dt-da9fcc), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_records,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_tables,answer-stability,pass,answer-reproducible,Two identical calls returned identical answers.,runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_tables,idempotency,skip,no-observable-effect,"A successful call produced no observable state change, so retry safety cannot be decided by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_tables,partial-failure,skip,no-observable-effect,"A clean call produced no observable state change, so an interrupted one cannot be judged by this oracle.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_tables,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET api.airtable.com/v0/meta/bases/dt-a407f7/tables), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@felores/airtable-mcp-server,npm:@felores/airtable-mcp-server@0.3.0,50799,list_tables,concurrency,skip,no-observable-effect,"Calls succeed but leave nothing this oracle can see, so overlapping them cannot be judged.",runs/census-v5/felores-airtable-mcp-server-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-aria-snapshot,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-aria-snapshot,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-aria-snapshot,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET <upstream>:443/json/version, GET <upstream>:443/json/list, GET <upstream>/devtools/browser), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-aria-snapshot,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-ax-tree-snapshot,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-ax-tree-snapshot,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-ax-tree-snapshot,upstream-idempotency,pass,upstream-reads-only,"The call only reads upstream (GET <upstream>:443/json/version, GET <upstream>:443/json/list, GET <upstream>/devtools/browser), so a retry cannot duplicate anything, both on the live connection and after a reconnect.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,a11y_take-ax-tree-snapshot,concurrency,skip,call-failed,"No call succeeded even one at a time, so there is no correct behaviour to compare against.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,content_get-as-html,idempotency,skip,call-failed,"The first call did not succeed, so no retry behaviour could be observed.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
@ironbee-ai/devtools,npm:@ironbee-ai/devtools@0.45.0,46365,content_get-as-html,partial-failure,skip,call-failed,"An uninterrupted call did not succeed, so there is no reference effect to interrupt.",runs/census-v5/ironbee-ai-devtools-dt-census-1.dt.jsonl
